component,mr_group,intercept,slack,slope_basis
crops,produce:cowpea_rainfed:region0048_c2,-100,0,
crops,produce:cowpea_rainfed:region0048_c3,-100,0,
crops,produce:cowpea_rainfed:region0049_c0,-100,0,
crops,produce:cowpea_rainfed:region0049_c1,-100,0,
crops,produce:cowpea_rainfed:region0049_c2,-100,0,
crops,produce:cowpea_rainfed:region0049_c3,-100,0,
crops,produce:cowpea_rainfed:region0050_c0,-0.8353,0,
crops,produce:cowpea_rainfed:region0050_c1,-0.816914,0,
crops,produce:cowpea_rainfed:region0050_c2,-0.807298,0,
crops,produce:cowpea_rainfed:region0050_c3,-0.804467,0,
crops,produce:cowpea_rainfed:region0054_c0,-100,0,
crops,produce:cowpea_rainfed:region0054_c1,-0.820663,0,
crops,produce:cowpea_rainfed:region0054_c2,-0.807711,0,
crops,produce:cowpea_rainfed:region0054_c3,-0.80297,0,
crops,produce:cowpea_rainfed:region0055_c0,-100,0,
crops,produce:cowpea_rainfed:region0055_c1,-100,0,
crops,produce:cowpea_rainfed:region0055_c2,-100,0,
crops,produce:cowpea_rainfed:region0055_c3,-0.819153,0,
crops,produce:cowpea_rainfed:region0056_c0,-71.0419,0,
crops,produce:cowpea_rainfed:region0056_c1,-0.84092,0,
crops,produce:cowpea_rainfed:region0056_c2,-0.832979,0,
crops,produce:cowpea_rainfed:region0056_c3,-0.8255,0,
crops,produce:cowpea_rainfed:region0057_c1,-100,0,
crops,produce:cowpea_rainfed:region0057_c2,-0.821991,0,
crops,produce:cowpea_rainfed:region0057_c3,-0.811563,0,
crops,produce:cowpea_rainfed:region0059_c0,-0.839969,0,
crops,produce:cowpea_rainfed:region0059_c1,-0.828192,0,
crops,produce:cowpea_rainfed:region0059_c2,-0.820979,0,
crops,produce:cowpea_rainfed:region0059_c3,-0.806367,0,
crops,produce:cowpea_rainfed:region0060_c0,-0.800682,0,
crops,produce:cowpea_rainfed:region0060_c1,-0.80681,0,
crops,produce:cowpea_rainfed:region0060_c2,-0.808825,0,
crops,produce:cowpea_rainfed:region0060_c3,-0.802913,0,
crops,produce:cowpea_rainfed:region0061_c0,-0.816189,0,
crops,produce:cowpea_rainfed:region0061_c1,-0.805325,0,
crops,produce:cowpea_rainfed:region0061_c2,-0.801996,0,
crops,produce:cowpea_rainfed:region0061_c3,-0.795343,0,
crops,produce:cowpea_rainfed:region0063_c0,-0.844029,0,
crops,produce:cowpea_rainfed:region0063_c1,-0.83777,0,
crops,produce:cowpea_rainfed:region0063_c2,-0.815996,0,
crops,produce:cowpea_rainfed:region0063_c3,-0.803367,0,
crops,produce:cowpea_rainfed:region0065_c3,-0.827443,0,
crops,produce:cowpea_rainfed:region0067_c0,-100,0,
crops,produce:cowpea_rainfed:region0067_c1,-100,0,
crops,produce:cowpea_rainfed:region0067_c2,-100,0,
crops,produce:cowpea_rainfed:region0067_c3,-100,0,
crops,produce:cowpea_rainfed:region0068_c0,-100,0,
crops,produce:cowpea_rainfed:region0068_c1,-100,0,
crops,produce:cowpea_rainfed:region0068_c2,-100,0,
crops,produce:cowpea_rainfed:region0068_c3,-100,0,
crops,produce:cowpea_rainfed:region0070_c0,-100,0,
crops,produce:cowpea_rainfed:region0070_c1,-100,0,
crops,produce:cowpea_rainfed:region0070_c2,-100,0,
crops,produce:cowpea_rainfed:region0070_c3,-100,0,
crops,produce:cowpea_rainfed:region0072_c0,-100,0,
crops,produce:cowpea_rainfed:region0072_c1,-0.81882,0,
crops,produce:cowpea_rainfed:region0072_c2,-100,0,
crops,produce:cowpea_rainfed:region0072_c3,-0.775184,0,
crops,produce:cowpea_rainfed:region0073_c0,-100,0,
crops,produce:cowpea_rainfed:region0073_c1,-100,0,
crops,produce:cowpea_rainfed:region0073_c2,-100,0,
crops,produce:cowpea_rainfed:region0073_c3,-100,0,
crops,produce:cowpea_rainfed:region0074_c0,-100,0,
crops,produce:cowpea_rainfed:region0074_c1,-100,0,
crops,produce:cowpea_rainfed:region0074_c2,-100,0,
crops,produce:cowpea_rainfed:region0074_c3,-0.678926,0,
crops,produce:cowpea_rainfed:region0075_c0,-100,0,
crops,produce:cowpea_rainfed:region0075_c1,-100,0,
crops,produce:cowpea_rainfed:region0075_c2,-79.0708,0,
crops,produce:cowpea_rainfed:region0075_c3,-78.9548,0,
crops,produce:cowpea_rainfed:region0076_c0,-100,0,
crops,produce:cowpea_rainfed:region0076_c1,-100,0,
crops,produce:cowpea_rainfed:region0076_c2,-100,0,
crops,produce:cowpea_rainfed:region0076_c3,-100,0,
crops,produce:cowpea_rainfed:region0077_c0,-0.823424,0,
crops,produce:cowpea_rainfed:region0077_c1,-0.820297,0,
crops,produce:cowpea_rainfed:region0077_c2,-0.817409,0,
crops,produce:cowpea_rainfed:region0077_c3,-0.814742,0,
crops,produce:cowpea_rainfed:region0078_c0,-100,0,
crops,produce:cowpea_rainfed:region0078_c1,-100,0,
crops,produce:cowpea_rainfed:region0078_c2,-0.81454,0,
crops,produce:cowpea_rainfed:region0078_c3,-0.807019,0,
crops,produce:cowpea_rainfed:region0079_c0,-0.804921,0,
crops,produce:cowpea_rainfed:region0079_c1,-89.6088,0,
crops,produce:cowpea_rainfed:region0079_c2,-89.5056,0,
crops,produce:cowpea_rainfed:region0079_c3,-89.3817,0,
crops,produce:cowpea_rainfed:region0080_c0,-100,0,
crops,produce:cowpea_rainfed:region0080_c1,-100,0,
crops,produce:cowpea_rainfed:region0080_c2,-0.796813,0,
crops,produce:cowpea_rainfed:region0080_c3,-0.78842,0,
crops,produce:cowpea_rainfed:region0081_c0,-0.815488,0,
crops,produce:cowpea_rainfed:region0081_c1,-0.809696,0,
crops,produce:cowpea_rainfed:region0081_c2,-0.806717,0,
crops,produce:cowpea_rainfed:region0081_c3,-0.801264,0,
crops,produce:cowpea_rainfed:region0082_c0,-100,0,
crops,produce:cowpea_rainfed:region0082_c1,-100,0,
crops,produce:cowpea_rainfed:region0082_c2,-100,0,
crops,produce:cowpea_rainfed:region0082_c3,-100,0,
crops,produce:cowpea_rainfed:region0083_c0,-100,0,
crops,produce:cowpea_rainfed:region0083_c1,-100,0,
crops,produce:cowpea_rainfed:region0083_c2,-100,0,
crops,produce:cowpea_rainfed:region0083_c3,-100,0,
crops,produce:cowpea_rainfed:region0084_c0,-0.848533,0,
crops,produce:cowpea_rainfed:region0084_c1,-0.846963,0,
crops,produce:cowpea_rainfed:region0084_c2,-0.84615,0,
crops,produce:cowpea_rainfed:region0084_c3,-0.845749,0,
crops,produce:cowpea_rainfed:region0085_c0,-0.822348,0,
crops,produce:cowpea_rainfed:region0085_c1,-0.822173,0,
crops,produce:cowpea_rainfed:region0085_c2,-0.822113,0,
crops,produce:cowpea_rainfed:region0085_c3,-0.822091,0,
crops,produce:cowpea_rainfed:region0086_c0,-0.822158,0,
crops,produce:cowpea_rainfed:region0086_c1,-0.822121,0,
crops,produce:cowpea_rainfed:region0086_c2,-0.822117,0,
crops,produce:cowpea_rainfed:region0086_c3,-0.822116,0,
crops,produce:cowpea_rainfed:region0087_c1,-100,0,
crops,produce:cowpea_rainfed:region0087_c2,-100,0,
crops,produce:cowpea_rainfed:region0088_c0,-0.822487,0,
crops,produce:cowpea_rainfed:region0088_c1,-0.822308,0,
crops,produce:cowpea_rainfed:region0088_c2,-0.822252,0,
crops,produce:cowpea_rainfed:region0088_c3,-0.822249,0,
crops,produce:cowpea_rainfed:region0089_c0,-0.822257,0,
crops,produce:cowpea_rainfed:region0089_c1,-0.822124,0,
crops,produce:cowpea_rainfed:region0089_c2,-0.8221,0,
crops,produce:cowpea_rainfed:region0089_c3,-0.822048,0,
crops,produce:cowpea_rainfed:region0090_c1,-0.822516,0,
crops,produce:cowpea_rainfed:region0090_c2,-0.822486,0,
crops,produce:cowpea_rainfed:region0090_c3,-0.822325,0,
crops,produce:cowpea_rainfed:region0091_c0,-0.845414,0,
crops,produce:cowpea_rainfed:region0091_c1,-0.845252,0,
crops,produce:cowpea_rainfed:region0091_c2,-0.84518,0,
crops,produce:cowpea_rainfed:region0091_c3,-0.845,0,
crops,produce:cowpea_rainfed:region0092_c0,-0.84528,0,
crops,produce:cowpea_rainfed:region0092_c1,-0.845308,0,
crops,produce:cowpea_rainfed:region0092_c2,-0.845214,0,
crops,produce:cowpea_rainfed:region0092_c3,-0.845178,0,
crops,produce:cowpea_rainfed:region0093_c0,-0.844965,0,
crops,produce:cowpea_rainfed:region0093_c1,-0.844884,0,
crops,produce:cowpea_rainfed:region0093_c2,-0.844848,0,
crops,produce:cowpea_rainfed:region0093_c3,-66.6536,0,
crops,produce:cowpea_rainfed:region0094_c0,-0.845002,0,
crops,produce:cowpea_rainfed:region0094_c1,-0.844955,0,
crops,produce:cowpea_rainfed:region0094_c2,-0.844928,0,
crops,produce:cowpea_rainfed:region0094_c3,-0.844891,0,
crops,produce:cowpea_rainfed:region0095_c0,-0.845394,0,
crops,produce:cowpea_rainfed:region0095_c1,-0.845382,0,
crops,produce:cowpea_rainfed:region0095_c2,-0.845415,0,
crops,produce:cowpea_rainfed:region0095_c3,-0.84527,0,
crops,produce:cowpea_rainfed:region0096_c0,-0.845266,0,
crops,produce:cowpea_rainfed:region0096_c1,-0.845158,0,
crops,produce:cowpea_rainfed:region0096_c2,-0.845052,0,
crops,produce:cowpea_rainfed:region0096_c3,-0.844966,0,
crops,produce:cowpea_rainfed:region0097_c0,-0.845385,0,
crops,produce:cowpea_rainfed:region0097_c1,-0.845401,0,
crops,produce:cowpea_rainfed:region0097_c2,-0.845366,0,
crops,produce:cowpea_rainfed:region0097_c3,-0.845055,0,
crops,produce:cowpea_rainfed:region0098_c0,-0.845266,0,
crops,produce:cowpea_rainfed:region0098_c1,-0.845209,0,
crops,produce:cowpea_rainfed:region0098_c2,-0.845182,0,
crops,produce:cowpea_rainfed:region0098_c3,-0.845027,0,
crops,produce:cowpea_rainfed:region0099_c0,-0.84527,0,
crops,produce:cowpea_rainfed:region0099_c1,-0.845341,0,
crops,produce:cowpea_rainfed:region0099_c2,-0.845243,0,
crops,produce:cowpea_rainfed:region0099_c3,-0.84514,0,
crops,produce:cowpea_rainfed:region0100_c0,-0.845233,0,
crops,produce:cowpea_rainfed:region0100_c1,-0.84504,0,
crops,produce:cowpea_rainfed:region0100_c2,-0.844945,0,
crops,produce:cowpea_rainfed:region0100_c3,-0.844855,0,
crops,produce:cowpea_rainfed:region0101_c0,-0.845083,0,
crops,produce:cowpea_rainfed:region0101_c1,-0.844964,0,
crops,produce:cowpea_rainfed:region0101_c2,-0.845004,0,
crops,produce:cowpea_rainfed:region0101_c3,-0.845071,0,
crops,produce:cowpea_rainfed:region0102_c0,-0.845155,0,
crops,produce:cowpea_rainfed:region0102_c1,-0.844957,0,
crops,produce:cowpea_rainfed:region0102_c2,-0.844899,0,
crops,produce:cowpea_rainfed:region0102_c3,-0.844841,0,
crops,produce:cowpea_rainfed:region0103_c0,-0.845433,0,
crops,produce:cowpea_rainfed:region0103_c1,-0.845313,0,
crops,produce:cowpea_rainfed:region0103_c2,-0.845024,0,
crops,produce:cowpea_rainfed:region0103_c3,-0.84515,0,
crops,produce:cowpea_rainfed:region0104_c0,-0.845498,0,
crops,produce:cowpea_rainfed:region0104_c1,-0.845386,0,
crops,produce:cowpea_rainfed:region0104_c2,-0.845368,0,
crops,produce:cowpea_rainfed:region0104_c3,-0.845323,0,
crops,produce:cowpea_rainfed:region0105_c0,-0.845532,0,
crops,produce:cowpea_rainfed:region0105_c1,-0.845527,0,
crops,produce:cowpea_rainfed:region0105_c2,-0.845504,0,
crops,produce:cowpea_rainfed:region0105_c3,-0.845295,0,
crops,produce:cowpea_rainfed:region0106_c0,-0.845471,0,
crops,produce:cowpea_rainfed:region0106_c1,-0.845346,0,
crops,produce:cowpea_rainfed:region0106_c2,-0.845195,0,
crops,produce:cowpea_rainfed:region0106_c3,-0.845347,0,
crops,produce:cowpea_rainfed:region0107_c0,-0.845423,0,
crops,produce:cowpea_rainfed:region0107_c1,-0.845382,0,
crops,produce:cowpea_rainfed:region0107_c2,-0.845539,0,
crops,produce:cowpea_rainfed:region0107_c3,-0.845564,0,
crops,produce:cowpea_rainfed:region0108_c0,-0.845322,0,
crops,produce:cowpea_rainfed:region0108_c1,-0.844968,0,
crops,produce:cowpea_rainfed:region0108_c2,-0.844897,0,
crops,produce:cowpea_rainfed:region0108_c3,-0.844891,0,
crops,produce:cowpea_rainfed:region0109_c0,-0.975664,0,
crops,produce:cowpea_rainfed:region0109_c1,-0.975662,0,
crops,produce:cowpea_rainfed:region0109_c2,-0.845521,0,
crops,produce:cowpea_rainfed:region0109_c3,-0.845421,0,
crops,produce:cowpea_rainfed:region0110_c0,-0.845371,0,
crops,produce:cowpea_rainfed:region0110_c1,-0.845284,0,
crops,produce:cowpea_rainfed:region0110_c2,-0.84529,0,
crops,produce:cowpea_rainfed:region0110_c3,-0.845102,0,
crops,produce:cowpea_rainfed:region0111_c0,-0.845333,0,
crops,produce:cowpea_rainfed:region0111_c1,-0.845189,0,
crops,produce:cowpea_rainfed:region0111_c2,-0.845123,0,
crops,produce:cowpea_rainfed:region0111_c3,-0.845044,0,
crops,produce:cowpea_rainfed:region0112_c0,-0.845282,0,
crops,produce:cowpea_rainfed:region0112_c1,-0.845111,0,
crops,produce:cowpea_rainfed:region0112_c2,-0.844937,0,
crops,produce:cowpea_rainfed:region0112_c3,-0.844796,0,
crops,produce:cowpea_rainfed:region0113_c0,-0.845141,0,
crops,produce:cowpea_rainfed:region0113_c1,-0.845112,0,
crops,produce:cowpea_rainfed:region0113_c2,-0.844878,0,
crops,produce:cowpea_rainfed:region0113_c3,-0.844811,0,
crops,produce:cowpea_rainfed:region0114_c0,-0.845329,0,
crops,produce:cowpea_rainfed:region0114_c1,-0.845295,0,
crops,produce:cowpea_rainfed:region0114_c2,-0.845264,0,
crops,produce:cowpea_rainfed:region0114_c3,-0.845129,0,
crops,produce:cowpea_rainfed:region0115_c0,-0.845384,0,
crops,produce:cowpea_rainfed:region0115_c1,-0.845309,0,
crops,produce:cowpea_rainfed:region0115_c2,-0.845048,0,
crops,produce:cowpea_rainfed:region0115_c3,-0.844982,0,
crops,produce:cowpea_rainfed:region0116_c0,-100,0,
crops,produce:cowpea_rainfed:region0116_c1,-100,0,
crops,produce:cowpea_rainfed:region0116_c2,-100,0,
crops,produce:cowpea_rainfed:region0116_c3,-100,0,
crops,produce:cowpea_rainfed:region0117_c0,-0.845493,0,
crops,produce:cowpea_rainfed:region0117_c1,-0.845437,0,
crops,produce:cowpea_rainfed:region0117_c2,-0.845435,0,
crops,produce:cowpea_rainfed:region0117_c3,-0.845429,0,
crops,produce:cowpea_rainfed:region0118_c0,-0.845446,0,
crops,produce:cowpea_rainfed:region0118_c1,-0.845459,0,
crops,produce:cowpea_rainfed:region0118_c2,-0.845383,0,
crops,produce:cowpea_rainfed:region0118_c3,-0.975443,0,
crops,produce:cowpea_rainfed:region0119_c0,-100,0,
crops,produce:cowpea_rainfed:region0119_c2,-100,0,
crops,produce:cowpea_rainfed:region0119_c3,-100,0,
crops,produce:cowpea_rainfed:region0120_c0,-100,0,
crops,produce:cowpea_rainfed:region0120_c1,-100,0,
crops,produce:cowpea_rainfed:region0120_c3,-100,0,
crops,produce:cowpea_rainfed:region0121_c0,-0.845506,0,
crops,produce:cowpea_rainfed:region0121_c1,-0.975705,0,
crops,produce:cowpea_rainfed:region0121_c2,-0.975708,0,
crops,produce:cowpea_rainfed:region0121_c3,-0.845568,0,
crops,produce:cowpea_rainfed:region0122_c0,-100,0,
crops,produce:cowpea_rainfed:region0122_c1,-100,0,
crops,produce:cowpea_rainfed:region0122_c2,-100,0,
crops,produce:cowpea_rainfed:region0122_c3,-100,0,
crops,produce:cowpea_rainfed:region0125_c0,-0.845414,0,
crops,produce:cowpea_rainfed:region0125_c1,-0.845255,0,
crops,produce:cowpea_rainfed:region0125_c2,-0.845027,0,
crops,produce:cowpea_rainfed:region0125_c3,-0.844911,0,
crops,produce:cowpea_rainfed:region0126_c0,-0.845584,0,
crops,produce:cowpea_rainfed:region0126_c1,-0.845446,0,
crops,produce:cowpea_rainfed:region0126_c2,-0.845254,0,
crops,produce:cowpea_rainfed:region0126_c3,-0.84507,0,
crops,produce:cowpea_rainfed:region0127_c0,-0.845456,0,
crops,produce:cowpea_rainfed:region0127_c1,-0.845268,0,
crops,produce:cowpea_rainfed:region0127_c2,-0.845268,0,
crops,produce:cowpea_rainfed:region0127_c3,-0.84508,0,
crops,produce:cowpea_rainfed:region0128_c0,-0.84536,0,
crops,produce:cowpea_rainfed:region0128_c1,-0.8453,0,
crops,produce:cowpea_rainfed:region0128_c2,-0.845056,0,
crops,produce:cowpea_rainfed:region0128_c3,-0.844949,0,
crops,produce:cowpea_rainfed:region0129_c0,-0.844991,0,
crops,produce:cowpea_rainfed:region0129_c1,-0.844923,0,
crops,produce:cowpea_rainfed:region0129_c2,-0.845051,0,
crops,produce:cowpea_rainfed:region0129_c3,-0.845087,0,
crops,produce:cowpea_rainfed:region0130_c0,-0.845486,0,
crops,produce:cowpea_rainfed:region0130_c1,-0.84542,0,
crops,produce:cowpea_rainfed:region0130_c2,-0.845446,0,
crops,produce:cowpea_rainfed:region0130_c3,-0.84543,0,
crops,produce:cowpea_rainfed:region0131_c0,-100,0,
crops,produce:cowpea_rainfed:region0131_c1,-0.845543,0,
crops,produce:cowpea_rainfed:region0131_c2,-0.845489,0,
crops,produce:cowpea_rainfed:region0131_c3,-0.845326,0,
crops,produce:cowpea_rainfed:region0132_c0,-0.845284,0,
crops,produce:cowpea_rainfed:region0132_c1,-0.845031,0,
crops,produce:cowpea_rainfed:region0132_c2,-0.844985,0,
crops,produce:cowpea_rainfed:region0132_c3,-0.845015,0,
crops,produce:cowpea_rainfed:region0133_c0,-0.845395,0,
crops,produce:cowpea_rainfed:region0133_c1,-0.845345,0,
crops,produce:cowpea_rainfed:region0133_c2,-0.845178,0,
crops,produce:cowpea_rainfed:region0133_c3,-0.845271,0,
crops,produce:cowpea_rainfed:region0134_c0,-0.845494,0,
crops,produce:cowpea_rainfed:region0134_c1,-0.845205,0,
crops,produce:cowpea_rainfed:region0134_c2,-0.845078,0,
crops,produce:cowpea_rainfed:region0134_c3,-0.844966,0,
crops,produce:cowpea_rainfed:region0135_c0,-0.845517,0,
crops,produce:cowpea_rainfed:region0135_c1,-0.845457,0,
crops,produce:cowpea_rainfed:region0135_c2,-0.845358,0,
crops,produce:cowpea_rainfed:region0135_c3,-0.975339,0,
crops,produce:cowpea_rainfed:region0136_c0,-0.845632,0,
crops,produce:cowpea_rainfed:region0136_c1,-0.845488,0,
crops,produce:cowpea_rainfed:region0136_c2,-0.845323,0,
crops,produce:cowpea_rainfed:region0136_c3,-0.845074,0,
crops,produce:cowpea_rainfed:region0137_c0,-0.845287,0,
crops,produce:cowpea_rainfed:region0137_c1,-0.845208,0,
crops,produce:cowpea_rainfed:region0137_c2,-0.845176,0,
crops,produce:cowpea_rainfed:region0137_c3,-0.84515,0,
crops,produce:cowpea_rainfed:region0138_c0,-0.845345,0,
crops,produce:cowpea_rainfed:region0138_c1,-0.845234,0,
crops,produce:cowpea_rainfed:region0138_c2,-0.845147,0,
crops,produce:cowpea_rainfed:region0138_c3,-0.844988,0,
crops,produce:cowpea_rainfed:region0139_c0,-0.766726,0,
crops,produce:cowpea_rainfed:region0139_c1,-0.765846,0,
crops,produce:cowpea_rainfed:region0139_c2,-0.763701,0,
crops,produce:cowpea_rainfed:region0139_c3,-0.765646,0,
crops,produce:cowpea_rainfed:region0140_c1,-100,0,
crops,produce:cowpea_rainfed:region0140_c3,-100,0,
crops,produce:cowpea_rainfed:region0141_c0,-0.795718,0,
crops,produce:cowpea_rainfed:region0141_c1,-0.792708,0,
crops,produce:cowpea_rainfed:region0141_c2,-0.787222,0,
crops,produce:cowpea_rainfed:region0141_c3,-0.780618,0,
crops,produce:cowpea_rainfed:region0142_c0,-100,0,
crops,produce:cowpea_rainfed:region0142_c1,-0.779224,0,
crops,produce:cowpea_rainfed:region0142_c2,-0.764063,0,
crops,produce:cowpea_rainfed:region0142_c3,-0.753027,0,
crops,produce:cowpea_rainfed:region0143_c0,-100,0,
crops,produce:cowpea_rainfed:region0143_c1,-100,0,
crops,produce:cowpea_rainfed:region0143_c2,-100,0,
crops,produce:cowpea_rainfed:region0144_c0,-100,0,
crops,produce:cowpea_rainfed:region0144_c1,-100,0,
crops,produce:cowpea_rainfed:region0144_c2,-100,0,
crops,produce:cowpea_rainfed:region0144_c3,-0.777143,0,
crops,produce:cowpea_rainfed:region0145_c0,-0.816693,0,
crops,produce:cowpea_rainfed:region0145_c1,-0.814049,0,
crops,produce:cowpea_rainfed:region0145_c2,-0.814367,0,
crops,produce:cowpea_rainfed:region0145_c3,-0.81723,0,
crops,produce:cowpea_rainfed:region0146_c0,-0.81574,0,
crops,produce:cowpea_rainfed:region0146_c1,-0.811741,0,
crops,produce:cowpea_rainfed:region0146_c2,-0.809216,0,
crops,produce:cowpea_rainfed:region0146_c3,-0.806349,0,
crops,produce:cowpea_rainfed:region0147_c0,-0.815925,0,
crops,produce:cowpea_rainfed:region0147_c1,-0.816208,0,
crops,produce:cowpea_rainfed:region0147_c2,-0.816182,0,
crops,produce:cowpea_rainfed:region0147_c3,-0.812311,0,
crops,produce:cowpea_rainfed:region0148_c0,-100,0,
crops,produce:cowpea_rainfed:region0148_c1,-100,0,
crops,produce:cowpea_rainfed:region0148_c2,-100,0,
crops,produce:cowpea_rainfed:region0148_c3,-100,0,
crops,produce:cowpea_rainfed:region0150_c0,-100,0,
crops,produce:cowpea_rainfed:region0150_c1,-100,0,
crops,produce:cowpea_rainfed:region0150_c2,-100,0,
crops,produce:cowpea_rainfed:region0150_c3,-100,0,
crops,produce:cowpea_rainfed:region0153_c0,-100,0,
crops,produce:cowpea_rainfed:region0153_c1,-100,0,
crops,produce:cowpea_rainfed:region0153_c2,-100,0,
crops,produce:cowpea_rainfed:region0153_c3,-100,0,
crops,produce:cowpea_rainfed:region0154_c0,-100,0,
crops,produce:cowpea_rainfed:region0154_c1,-100,0,
crops,produce:cowpea_rainfed:region0154_c2,-100,0,
crops,produce:cowpea_rainfed:region0154_c3,-100,0,
crops,produce:cowpea_rainfed:region0156_c0,-100,0,
crops,produce:cowpea_rainfed:region0156_c1,-100,0,
crops,produce:cowpea_rainfed:region0156_c2,-100,0,
crops,produce:cowpea_rainfed:region0156_c3,-100,0,
crops,produce:cowpea_rainfed:region0157_c0,-100,0,
crops,produce:cowpea_rainfed:region0157_c1,-100,0,
crops,produce:cowpea_rainfed:region0157_c2,-100,0,
crops,produce:cowpea_rainfed:region0157_c3,-100,0,
crops,produce:cowpea_rainfed:region0158_c0,-100,0,
